,ANN_DT,REPORT_PERIOD,IFLISTED_DATA,OPER_REV,NET_PROFIT_INCL_MIN_INT_INC,NET_PROFIT_EXCL_MIN_INT_INC,TOT_SHRHLDR_EQY_EXCL_MIN_INT,TOT_SHRHLDR_EQY_INCL_MIN_INT,S_INFO_COMPNAME,S_INFO_COMPCODE,OPDATE,OPMODE,code
1217,20120807,20120731,1,101790000.0,20892200.0,20892200.0,7350673900.0,7350673900.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:51,0,601555.SH
1218,20121012,20120930,1,97040500.0,36417600.0,36417600.0,5021004790.43,5021004790.43,西部证券股份有限公司,502030478,2015-09-16 17:43:45,0,002673.SZ
1219,20120907,20120831,1,30391400.0,-3778700.0,-3778700.0,4981947700.0,4981947700.0,西部证券股份有限公司,502030478,2015-09-16 17:43:05,0,002673.SZ
1220,20120907,20120831,1,56026017.96,-4068939.35,-4068939.35,2624700125.79,2624700125.79,国海证券股份有限公司,1000750,2015-09-16 17:43:16,0,000750.SZ
1222,20120907,20120831,1,308712250.32,67089248.0,67089248.0,24462960795.0,24462960795.0,招商证券股份有限公司,2024359,2015-09-16 17:42:31,0,600999.SH
1223,20120907,20120831,1,100203900.0,22719700.0,22719700.0,7347356600.0,7347356600.0,东吴证券股份有限公司,2024609,2015-09-16 17:42:23,0,601555.SH
1226,20121013,20120930,1,65936034.86,-7833137.47,-7833137.47,2616265698.13,2616265698.13,国海证券股份有限公司,1000750,2015-09-16 17:42:20,0,000750.SZ
1227,20120908,20120831,1,-144350500.0,-137399200.0,-137399200.0,10105542600.0,10105542600.0,西南证券股份有限公司,1600369,2015-09-16 17:43:58,0,600369.SH
1228,20130207,20130131,1,242899100.0,89832900.0,89832900.0,6424918200.0,6424918200.0,国金证券股份有限公司,1600109,2015-09-16 17:43:18,0,600109.SH
1229,20130110,20121231,1,147450000.0,920000.0,920000.0,14826640407.5,14826640407.5,国元证券股份有限公司,1000728,2015-09-16 17:43:30,0,000728.SZ
1230,20130208,20130131,1,103863300.0,39010700.0,39010700.0,4480244000.0,4480244000.0,西部证券股份有限公司,502030478,2015-09-16 17:43:44,0,002673.SZ
1231,20121107,20121031,1,396840000.0,101710000.0,101710000.0,71016570000.0,71016570000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:36,0,600030.SH
1233,20121107,20121031,1,370116609.05,87115613.67,87115613.67,31360151754.6,31360151754.6,广发证券股份有限公司,1000776,2015-09-16 17:43:20,0,000776.SZ
1234,20121107,20121031,1,68990000.0,2540000.0,2540000.0,7154770000.0,7154770000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:29,0,000686.SZ
1235,20121207,20121130,1,474460000.0,157980000.0,157980000.0,70944430000.0,70944430000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:57,0,600030.SH
1237,20121207,20121130,1,85263064.19,-3533695.78,-3533695.78,8345888385.83,8345888385.83,兴业证券股份有限公司,2023060,2015-09-16 17:42:39,0,601377.SH
1239,20121108,20121031,1,136885400.0,14077800.0,14077800.0,3384910600.0,3384910600.0,国金证券股份有限公司,1600109,2015-09-16 17:43:26,0,600109.SH
1240,20130110,20121231,1,83071800.0,20123100.0,20123100.0,6048447668.0,6048447668.0,山西证券股份有限公司,2002097,2015-09-16 17:43:49,0,002500.SZ
1242,20130110,20121231,1,1071090000.0,434710000.0,434710000.0,72592882594.9,72592882594.9,中信证券股份有限公司,08D39EC855,2015-09-16 17:44:02,0,600030.SH
1243,20121012,20120930,1,260250900.0,129074900.0,129074900.0,10230923148.5,10230923148.5,西南证券股份有限公司,1600369,2015-09-16 17:43:16,0,600369.SH
1244,20130307,20130228,1,144118200.0,58508200.0,58508200.0,10524759200.0,10524759200.0,西南证券股份有限公司,1600369,2015-09-16 17:42:47,0,600369.SH
1245,20130307,20130228,1,81704283.24,15938999.02,15938999.02,2655770731.06,2655770731.06,国海证券股份有限公司,1000750,2015-09-16 17:43:05,0,000750.SZ
1246,20130307,20130228,1,136430000.0,60360000.0,60360000.0,7332590000.0,7332590000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:31,0,000686.SZ
1248,20130307,20130228,1,711544400.0,402272100.0,402272100.0,58845472600.0,58845472600.0,海通证券股份有限公司,1600837,2015-09-16 17:43:55,0,600837.SH
1249,20130409,20130331,1,135361100.0,51743800.0,51743800.0,4595913769.79,4595913769.79,西部证券股份有限公司,502030478,2015-09-16 17:43:36,0,002673.SZ
1251,20130607,20130531,1,115021200.0,49894200.0,49894200.0,4652492300.0,4652492300.0,西部证券股份有限公司,502030478,2015-09-16 17:43:55,0,002673.SZ
1252,20130508,20130430,1,799430600.0,403655700.0,403655700.0,59713528900.0,59713528900.0,海通证券股份有限公司,1600837,2015-09-16 17:44:01,0,600837.SH
1254,20130508,20130430,1,176670000.0,61891600.0,61891600.0,12456077700.0,12456077700.0,长江证券股份有限公司,1000783,2015-09-16 17:43:39,0,000783.SZ
1257,20130607,20130531,1,176552000.0,75034600.0,75034600.0,14775642000.0,14775642000.0,方正证券股份有限公司,2002179,2015-09-16 17:42:35,0,601901.SH
1258,20130607,20130531,1,524661200.0,271352100.0,271352100.0,22267116200.0,22267116200.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:57,0,601788.SH
1261,20130607,20130531,1,150801700.0,46803600.0,46803600.0,7776885400.0,7776885400.0,东吴证券股份有限公司,2024609,2015-09-16 17:42:43,0,601555.SH
1262,20130709,20130630,1,62299800.0,11220600.0,11220600.0,6052429634.0,6052429634.0,山西证券股份有限公司,2002097,2015-09-16 17:42:21,0,002500.SZ
1263,20130709,20130630,1,306802791.49,106708876.83,106708876.83,25473710985.4,25473710985.4,招商证券股份有限公司,2024359,2015-09-16 17:43:06,0,600999.SH
1266,20130807,20130731,1,522031900.0,193348200.0,193348200.0,59436850000.0,59436850000.0,海通证券股份有限公司,1600837,2015-09-16 17:42:19,0,600837.SH
1267,20130907,20130831,1,439740767.32,142941693.13,142941693.13,31325550021.0,31325550021.0,华泰证券股份有限公司,2002077,2015-09-16 17:43:33,0,601688.SH
1268,20130906,20130831,1,129203600.0,31670700.0,31670700.0,7675640000.0,7675640000.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:12,0,601555.SH
1269,20130906,20130831,1,75946900.0,28088200.0,28088200.0,4588897600.0,4588897600.0,西部证券股份有限公司,502030478,2015-09-16 17:42:18,0,002673.SZ
1270,20130906,20130831,1,495809900.0,183734400.0,183734400.0,59623689900.0,59623689900.0,海通证券股份有限公司,1600837,2015-09-16 17:42:20,0,600837.SH
1272,20131015,20130930,1,396989200.0,245090400.0,245090400.0,15078349042.7,15078349042.7,方正证券股份有限公司,2002179,2015-09-16 17:42:30,0,601901.SH
1274,20131015,20130930,1,893072400.0,446648700.0,446648700.0,60168435257.7,60168435257.7,海通证券股份有限公司,1600837,2015-09-16 17:42:45,0,600837.SH
1275,20131015,20130930,1,142350000.0,51680300.0,51680300.0,15134541705.4,15134541705.4,国元证券股份有限公司,1000728,2015-09-16 17:42:37,0,000728.SZ
1276,20131015,20130930,1,102288200.0,39405700.0,39405700.0,6208250855.0,6208250855.0,山西证券股份有限公司,2002097,2015-09-16 17:43:24,0,002500.SZ
1277,20131015,20130930,1,626720200.0,110828700.0,110828700.0,22435491452.8,22435491452.8,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:28,0,601788.SH
1279,20131207,20131130,1,371875100.0,139179900.0,139179900.0,22616462300.0,22616462300.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:17,0,601788.SH
1280,20131107,20131031,1,194272978.99,51955245.25,51955245.25,12614428537.8,12614428537.8,兴业证券股份有限公司,2023060,2015-09-16 17:42:49,0,601377.SH
1281,20131206,20131130,1,364180000.0,78450000.0,78450000.0,71748390000.0,71748390000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:40,0,600030.SH
1285,20140110,20131231,1,308800300.0,131262900.0,131262900.0,15216572494.0,15216572494.0,国元证券股份有限公司,1000728,2015-09-16 17:42:31,0,000728.SZ
1286,20131206,20131130,1,5816000.0,-15652400.0,-15652400.0,2176981700.0,2176981700.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:42:18,0,601099.SH
1288,20131206,20131130,1,176436750.45,32496919.49,32496919.49,12646817294.8,12646817294.8,兴业证券股份有限公司,2023060,2015-09-16 17:42:43,0,601377.SH
1290,20140110,20131231,1,284069900.0,-6293500.0,-6293500.0,15242692159.4,15242692159.4,方正证券股份有限公司,2002179,2015-09-16 17:43:21,0,601901.SH
1293,20140410,20140331,1,72818000.0,30854500.0,30854500.0,2241665614.89,2241665614.89,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:33,0,601099.SH
1295,20140410,20140331,1,131112400.0,967100.0,967100.0,15439887037.0,15439887037.0,国元证券股份有限公司,1000728,2015-09-16 17:43:34,0,000728.SZ
1296,20140410,20140331,1,337278200.0,205041500.0,205041500.0,15626339299.9,15626339299.9,方正证券股份有限公司,2002179,2015-09-16 17:44:03,0,601901.SH
1297,20130307,20130228,1,434844738.0,146128854.83,146128854.83,32607506987.5,32607506987.5,广发证券股份有限公司,1000776,2015-09-16 17:42:31,0,000776.SZ
1298,20130308,20130228,1,245189400.0,88616400.0,88616400.0,12289451400.0,12289451400.0,长江证券股份有限公司,1000783,2015-09-16 17:42:23,0,000783.SZ
1300,20130508,20130430,1,34372600.0,4455400.0,4455400.0,2154324500.0,2154324500.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:42:32,0,601099.SH
1301,20130508,20130430,1,76870000.0,11500000.0,11500000.0,7342150000.0,7342150000.0,东北证券股份有限公司,1000686,2015-09-16 17:42:21,0,000686.SZ
1303,20130607,20130531,1,84177600.0,34517700.0,34517700.0,6056900600.0,6056900600.0,山西证券股份有限公司,2002097,2015-09-16 17:43:45,0,002500.SZ
1305,20130607,20130531,1,886801532.54,382488591.85,382488591.85,32482020602.8,32482020602.8,广发证券股份有限公司,1000776,2015-09-16 17:43:15,0,000776.SZ
1306,20130607,20130531,1,279635300.0,164905600.0,164905600.0,10743591500.0,10743591500.0,西南证券股份有限公司,1600369,2015-09-16 17:42:18,0,600369.SH
1307,20130508,20130430,1,110998700.0,24350900.0,24350900.0,14602105800.0,14602105800.0,方正证券股份有限公司,2002179,2015-09-16 17:43:49,0,601901.SH
1308,20130706,20130630,1,72812400.0,10593200.0,10593200.0,14907415707.7,14907415707.7,国元证券股份有限公司,1000728,2015-09-16 17:42:43,0,000728.SZ
1310,20130807,20130731,1,148739700.07,33081026.94,33081026.94,12431684134.8,12431684134.8,兴业证券股份有限公司,2023060,2015-09-16 17:43:16,0,601377.SH
1315,20130906,20130831,1,259204500.0,98259500.0,98259500.0,12239404700.0,12239404700.0,长江证券股份有限公司,1000783,2015-09-16 17:43:22,0,000783.SZ
1317,20130907,20130831,1,130862100.0,48085700.0,48085700.0,10568199500.0,10568199500.0,西南证券股份有限公司,1600369,2015-09-16 17:42:56,0,600369.SH
1318,20130906,20130831,1,386729476.01,114157998.49,114157998.49,25648185660.4,25648185660.4,招商证券股份有限公司,2024359,2015-09-16 17:43:21,0,600999.SH
1319,20131015,20130930,1,263740122.32,78831783.29,78831783.29,12559234542.1,12559234542.1,兴业证券股份有限公司,2023060,2015-09-16 17:42:57,0,601377.SH
1320,20131015,20130930,1,1354980000.0,646750000.0,646750000.0,71540396973.4,71540396973.4,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:39,0,600030.SH
1321,20131015,20130930,1,149452500.0,43447900.0,43447900.0,7721357229.56,7721357229.56,东吴证券股份有限公司,2024609,2015-09-16 17:42:28,0,601555.SH
1322,20131015,20130930,1,152566776.46,33348556.43,33348556.43,2795375186.18,2795375186.18,国海证券股份有限公司,1000750,2015-09-16 17:43:15,0,000750.SZ
1326,20140214,20140131,1,174108100.0,53411500.0,53411500.0,7815386600.0,7815386600.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:37,0,601555.SH
1327,20140213,20140131,1,49734200.0,13877800.0,13877800.0,2193282100.0,2193282100.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:59,0,601099.SH
1331,20131107,20131031,1,300170000.0,76780000.0,76780000.0,71537090000.0,71537090000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:42,0,600030.SH
1332,20131108,20131031,1,167782100.0,7628700.0,7628700.0,22417376800.0,22417376800.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:27,0,601788.SH
1333,20140212,20140131,1,197158300.0,84115100.0,84115100.0,15324518200.0,15324518200.0,方正证券股份有限公司,2002179,2015-09-16 17:42:50,0,601901.SH
1334,20131108,20131031,1,49425500.0,9765200.0,9765200.0,10693129600.0,10693129600.0,西南证券股份有限公司,1600369,2015-09-16 17:43:55,0,600369.SH
1335,20140110,20131231,1,551247600.0,-35067300.0,-35067300.0,60310726804.6,60310726804.6,海通证券股份有限公司,1600837,2015-09-16 17:43:25,0,600837.SH
1336,20140410,20140331,1,144988200.0,31158500.0,31158500.0,7933062884.41,7933062884.41,东吴证券股份有限公司,2024609,2015-09-16 17:42:26,0,601555.SH
1337,20140410,20140331,1,114288239.56,31245517.37,31245517.37,6134642645.61,6134642645.61,国海证券股份有限公司,1000750,2015-09-16 17:43:12,0,000750.SZ
1339,20140307,20140228,1,220970000.0,79500000.0,79500000.0,7531160000.0,7531160000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:23,0,000686.SZ
1340,20140508,20140430,1,199502900.0,80642300.0,80642300.0,12980634200.0,12980634200.0,长江证券股份有限公司,1000783,2015-09-16 17:43:51,0,000783.SZ
1343,20140609,20140531,1,105526000.0,22509700.0,22509700.0,7241280600.0,7241280600.0,国金证券股份有限公司,1600109,2015-09-16 17:43:18,0,600109.SH
1345,20140607,20140531,1,130550000.0,43410000.0,43410000.0,7587210000.0,7587210000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:44,0,000686.SZ
1346,20140606,20140531,1,300669722.51,127531113.77,127531113.77,13132979213.4,13132979213.4,兴业证券股份有限公司,2023060,2015-09-16 17:43:11,0,601377.SH
1350,20140807,20140731,1,332350000.0,119197200.0,119197200.0,13141771900.0,13141771900.0,兴业证券股份有限公司,2023060,2015-09-16 17:44:05,0,601377.SH
1352,20140807,20140731,1,170189933.9,52666917.97,52666917.97,6214037248.89,6214037248.89,国海证券股份有限公司,1000750,2015-09-16 17:42:55,0,000750.SZ
1354,20140807,20140731,1,267045000.0,114156300.0,114156300.0,16176764600.0,16176764600.0,方正证券股份有限公司,2002179,2015-09-16 17:43:49,0,601901.SH
1355,20141015,20140930,1,391834700.0,130902900.0,130902900.0,13390593820.9,13390593820.9,兴业证券股份有限公司,2023060,2015-09-16 17:43:13,0,601377.SH
1358,20141108,20141031,1,502799700.0,154836000.0,154836000.0,23750751000.0,23750751000.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:21,0,601788.SH
1363,20141107,20141031,1,348716200.0,151064900.0,151064900.0,15814306300.0,15814306300.0,西南证券股份有限公司,1600369,2015-09-16 17:42:52,0,600369.SH
1365,20141205,20141130,1,363670000.0,139580000.0,139580000.0,8270920000.0,8270920000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:28,0,000686.SZ
1366,20141108,20141031,1,182837500.0,85047300.0,85047300.0,5177872700.0,5177872700.0,西部证券股份有限公司,502030478,2015-09-16 17:42:31,0,002673.SZ
1368,20150207,20150131,1,752679900.0,386300800.0,386300800.0,25353663500.0,25353663500.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:25,0,601788.SH
1369,20150306,20150228,1,445424600.0,171901300.0,171901300.0,14486613100.0,14486613100.0,兴业证券股份有限公司,2023060,2015-09-16 17:43:24,0,601377.SH
1372,20150306,20150228,1,131691500.0,54814000.0,54814000.0,6531711500.0,6531711500.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:42:55,0,601099.SH
1373,20150306,20150228,1,263842100.0,104731800.0,104731800.0,30408792200.0,30408792200.0,方正证券股份有限公司,2002179,2015-09-16 17:43:55,0,601901.SH
1375,20150306,20150228,0,880680000.0,349460000.0,349460000.0,37238270000.0,37238270000.0,申万宏源证券有限公司,a1pXByJ0HN,2015-09-16 17:43:39,0,000166.SZ
1376,20101207,20101130,1,143102800.0,61405400.0,61405400.0,6210103400.0,6210103400.0,山西证券股份有限公司,2002097,2015-09-16 17:42:58,0,002500.SZ
1377,20100806,20100731,1,598892000.0,258655000.0,258655000.0,42814676300.0,42814676300.0,海通证券股份有限公司,1600837,2015-09-16 17:43:07,0,600837.SH
1378,20100806,20100731,1,318312559.54,146425728.1,146425728.1,21398881509.9,21398881509.9,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:40,0,601788.SH
1379,20100709,20100630,1,902822800.0,484852600.0,484852600.0,42361364137.6,42361364137.6,海通证券股份有限公司,1600837,2015-09-16 17:42:36,0,600837.SH
1381,20101015,20100930,1,540660000.0,236960000.0,236960000.0,53192457492.7,53192457492.7,中信证券股份有限公司,08D39EC855,2015-09-16 17:44:01,0,600030.SH
1382,20101015,20100930,1,232000000.0,93550000.0,93550000.0,14695548769.2,14695548769.2,国元证券股份有限公司,1000728,2015-09-16 17:43:07,0,000728.SZ
1383,20101018,20100930,1,384103241.64,174376781.89,174376781.89,22439529485.8,22439529485.8,招商证券股份有限公司,2024359,2015-09-16 17:42:20,0,600999.SH
1385,20100907,20100831,1,1504000000.0,1239390000.0,1239390000.0,52947100000.0,52947100000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:21,0,600030.SH
1386,20100907,20100831,1,201804700.0,112760400.0,112760400.0,10787721400.0,10787721400.0,西南证券股份有限公司,1600369,2015-09-16 17:44:07,0,600369.SH
1388,20110305,20110228,1,576334214.6,250006876.61,250006876.61,19412840593.3,19412840593.3,广发证券股份有限公司,1000776,2015-09-16 17:42:18,0,000776.SZ
1389,20110111,20101231,1,97918000.0,-9163600.0,-9163600.0,6195367091.0,6195367091.0,山西证券股份有限公司,2002097,2015-09-16 17:43:51,0,002500.SZ
1390,20101105,20101031,1,195990000.0,94250000.0,94250000.0,3347380000.0,3347380000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:06,0,000686.SZ
1391,20101106,20101031,1,397798000.0,211887800.0,211887800.0,9405766200.0,9405766200.0,长江证券股份有限公司,1000783,2015-09-16 17:43:11,0,000783.SZ
1392,20101207,20101130,1,565911900.0,211519000.0,211519000.0,43573257600.0,43573257600.0,海通证券股份有限公司,1600837,2015-09-16 17:44:06,0,600837.SH
1393,20110212,20110131,1,174410000.0,4220000.0,4220000.0,60437680000.0,60437680000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:30,0,600030.SH
1394,20110212,20110131,1,305613600.0,107630500.0,107630500.0,22538681500.0,22538681500.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:45,0,601788.SH
1395,20110212,20110131,1,259764993.96,56669081.5,56669081.5,30002034525.6,30002034525.6,华泰证券股份有限公司,2002077,2015-09-16 17:43:35,0,601688.SH
1396,20110305,20110228,1,111365800.0,41298000.0,41298000.0,1999656400.0,1999656400.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:42:27,0,601099.SH
1398,20151014,20150930,1,351890000.0,91250000.0,91250000.0,12663971037.3,12663971037.3,东兴证券股份有限公司,1uI61F44C3,2015-10-14 08:29:14,0,601198.SH
1399,20151014,20150930,1,688848441.26,300039854.62,300039854.62,71247849882.5,71247849882.5,华泰证券股份有限公司,2002077,2015-10-14 08:29:14,0,601688.SH
1401,20151015,20150930,1,381335300.0,123967200.0,123967200.0,15150197951.0,15150197951.0,东吴证券股份有限公司,2024609,2015-10-15 08:13:16,0,601555.SH
1402,20151015,20150930,1,403379300.0,162883200.0,162883200.0,15569771526.1,15569771526.1,长江证券股份有限公司,1000783,2015-10-15 08:10:40,0,000783.SZ
1404,20151106,20151031,1,424269100.0,179623800.0,179623800.0,15660263400.0,15660263400.0,东吴证券股份有限公司,2024609,2015-11-06 09:44:16,0,601555.SH
